word,spelling_label
ओट्स,correct
ओठी,correct
ओठो,correct
ओठोंराइज,incorrect
ओड,correct
ओडने,correct
ओडम,correct
ओडर,correct
ओडरज़,correct
ओडर्स,correct
ओडल,correct
ओड़,correct
ओड़और,correct
ओड़ड,correct
ओड़ा,correct
ओड़ापा,correct
ओड़िआ,correct
ओड़िया,correct
ओड़िशा,correct
ओड़िसा,correct
ओड़ी,correct
ओड़ीशा,correct
ओड़े,correct
ओडावा,correct
ओडि,correct
ओडिंग,incorrect
ओडिंदम,incorrect
ओडिआई,correct
ओडिजाइन,correct
ओडिजिनल,correct
ओडिट,correct
ओडिटोरियम,correct
ओडियंस,correct
ओडियन्स,correct
ओडिया,correct
ओडियाइ,correct
ओडियाई,correct
ओडियानी,correct
ओडियो,correct
ओडिश,correct
ओडिशन,correct
ओडिशन्स,correct
ओडिशा,correct
ओडिसा,correct
ओडी,correct
ओडीयो,correct
ओडीशा,correct
ओडीसा,correct
ओडे,correct
ओडेसी,correct
ओडोम,correct
ओडोमास,correct
ओडोमॉस,correct
ओडोस,correct
ओड्रवायज,correct
ओड्रेस,correct
ओढ,correct
ओढनी,correct
ओढने,correct
ओढ़,correct
ओढ़कर,correct
ओढ़ते,correct
ओढ़ना,correct
ओढ़नी,correct
ओढ़ने,correct
ओढ़वा,correct
ओढ़ा,correct
ओढ़ावा,correct
ओढ़ावे,correct
ओढ़े,correct
ओढावा,correct
ओढावो,correct
ओणम,correct
ओणियां,incorrect
ओत,correct
ओतना,correct
ओतप्रोत,correct
ओता,correct
ओताए,correct
ओती,correct
ओतू,correct
ओते,correct
ओत्,incorrect
ओत्तर,correct
ओथ,correct
ओथंटिक,correct
ओथन्टिक,correct
ओथर,correct
ओथिंटिकेशन,incorrect
ओथे,correct
ओथेंटिक,incorrect
ओथेंटिसिटी,incorrect
ओथेन्सिटी,correct
ओथेर,correct
ओथेरवाइज,correct
ओदर,correct
ओदी,correct
ओदे,correct
ओधर,correct
ओधल,correct
ओधा,correct
ओन,correct
ओनगर,correct
ओनगोइंग,correct
ओननियन,correct
ओनबोर्डिंग,incorrect
ओनम,correct
ओनर,correct
ओनरसिप,correct
ओनर्,incorrect
ओनर्स,correct
ओनल,correct
ओनलाइंन,incorrect
ओनलाइन,correct
ओनलाईन,correct
ओनलिट्री,correct
ओनलिफ,correct
ओनली,correct
ओनले,correct
ओनलेंगे,incorrect
ओना,correct
ओनियन,correct
ओनियोन,correct
ओनिस्ट,correct
ओनी,correct
ओनुष्ठान,correct
ओने,correct
ओनेना,correct
ओनेस्ट,correct
ओनेस्टली,correct
ओनेस्टी,correct
ओनो,correct
ओन्नीस,correct
ओन्लाइन,incorrect
ओन्ली,correct
ओप,correct
ओपचारिक,correct
ओपटॉप,correct
ओपड़े,correct
ओपता,correct
ओपन,correct
"ओपन,अपन",correct
ओपननेस,correct
ओपनर,correct
ओपनर्स,correct
ओपनली,correct
ओपनहाइमर,correct
ओपनिंग,incorrect
ओपनिंगस,incorrect
ओपनिंग्स,incorrect
ओपनियन,correct
ओपने,correct
ओपनेंट,incorrect
ओपनेशनल,correct
ओपनेस,correct
ओपर,correct
ओपरे,correct
ओपरेट,correct
ओपरेटर,correct
ओपरेटिंग,incorrect
ओपरेशन,correct
ओपरेशन्स,correct
ओपर्चिनिटी,correct
ओपर्चुनिटी,correct
ओपल,correct
ओपलस,correct
ओपशन,correct
ओपसन,correct
ओपाइंडमेंट,incorrect
ओपारजन,correct
ओपासना,correct
ओपिंग,incorrect
ओपिन,correct
ओपिनर,correct
ओपिनियंस,correct
ओपिनियन,correct
ओपिनियनस,correct
ओपिस,correct
ओपी,correct
ओपीक,correct
ओपीडी,correct
ओपीनिऑन,correct
ओपीनियन,correct
ओपीनियान,correct
ओपीनी,correct
ओपू,correct
ओपे,correct
ओपेगे,correct
ओपेजिशन,correct
ओपेन,correct
ओपेनली,correct
ओपेनिंग,incorrect
ओपेनियन,correct
ओपेयन,correct
ओपेरा,correct
ओपेरेशन,correct
ओपेल,correct
ओपॉर्चुनिटी,correct
ओपो,correct
ओपोजिट,correct
ओपोजीट,correct
ओपोजीशन,correct
ओपोनेंट,incorrect
ओपोनो,correct
ओपोनोपोनो,correct
ओपोरचुनीटी,correct
ओपोरच्युनिटी,correct
ओपोर्चुनिटी,correct
ओपोर्चूनिटिज,correct
ओपोसिट,correct
ओप्जब,correct
ओप्जर्व,correct
ओप्ट,correct
ओप्टूटा,correct
ओप्पो,correct
ओप्पोनेंट,incorrect
ओप्पोरचुनिटीज़,correct
ओप्पोर्टनिटी,correct
ओप्पोर्तुनिटी,correct
ओप्रेशन,correct
ओप्लीकेशन,correct
ओप्शंस,correct
ओप्शन,correct
ओप्शनंस,correct
ओप्शन्स,correct
ओप्षन,correct
ओप्स,correct
ओप्सन,correct
ओफ,correct
ओफजर्व,correct
ओफफो,correct
ओफर,correct
ओफर्ड,correct
ओफर्स,correct
ओफलाइन,correct
ओफ़,correct
ओफ़र,correct
ओफ़लाइन,correct
ओफा,correct
ओफिर,correct
ओफिशल,correct
ओफिशियल,correct
ओफिस,correct
ओफिसर,correct
ओफिसियल,correct
ओफिसियली,correct
ओफिसेस,correct
ओफी,correct
ओफीस,correct
ओफेंड,incorrect
ओफेंडिव,incorrect
ओफो,correct
ओफोर्ट,correct
ओफ्फो,correct
ओफ्लाइन,correct
ओब,correct
ओबजरव,correct
ओबज़व,correct
ओबजेसन,correct
ओबजोर्व,correct
ओबडा,correct
ओबने,correct
ओबबीस,correct
ओबयस,correct
ओबयसली,incorrect
ओबयसेली,correct
ओबर,correct
ओबरलैप,correct
ओबरव्यू,correct
ओबराल,correct
ओबल,correct
ओबलाइज,correct
ओबविअसली,correct
ओबविओसली,correct
ओबविओस्ली,correct
ओबवियस,correct
ओबवियसली,incorrect
ओबवियसली-,correct
ओबवियसलीसी,correct
ओबवियसी,correct
ओबवियेस,correct
ओबविसली,correct
ओबविस्ली,correct
ओबवीयसली,correct
ओबवीस्ली,correct
ओबवेसली,correct
ओबव्यासली,correct
ओबसर्वेशन,correct
ओबसली,correct
ओबसे,correct
ओबसेली,correct
ओबस्किल्स,correct
ओबाइल,correct
ओबाल,correct
ओबासली,correct
ओबासुअली,correct
ओबिअसली,correct
ओबिउसली,correct
ओबिएसली,correct
ओबिएस्ली,correct
ओबिओसली,correct
ओबियस,correct
ओबियसली,correct
ओबियसी,incorrect
ओबियस्ली,incorrect
ओबियासली,incorrect
ओबियोसली,incorrect
ओबियोस्ली,incorrect
ओबिवियस,correct
ओबिवियसली,incorrect
ओबिवियस्लि,correct
ओबिश,correct
ओबिसयली,correct
ओबिसली,incorrect
ओबिसिलयली,correct
ओबिसिली,correct
ओबी,correct
ओबीअस,correct
ओबीअसली,correct
ओबीअस्ली,correct
ओबीएस,correct
ओबीएसली,correct
ओबीएस्ली,correct
ओबीयस,correct
ओबीयसली,correct
ओबीयस्लि,correct
ओबीयस्ली,correct
ओबीवायसली,correct
ओबीवियस,correct
ओबीवियसली,incorrect
ओबीवीयस,correct
ओबीव्यूस,correct
ओबीस,correct
ओबीसली,correct
ओबीसियली,correct
ओबीसियसली,incorrect
ओबीसिल,correct
ओबीसिली,correct
ओबीसी,correct
ओबीसीयली,correct
ओबीसीली,correct
ओबे,correct
ओबेअसली,correct
ओबेऔसली,correct
ओबेडिएंस,correct
ओबेन,correct
ओबेयस,correct
ओबेयसली,correct
ओबेशली,correct
ओबेसली,correct
ओबेसिक,correct
ओबेसिटी,correct
ओबेसियली,correct
ओबेसियोली,correct
ओबेसिली,correct
ओबेस्लि,correct
ओबेस्ली,correct
ओब्जरब,correct
ओब्जर्ब,correct
ओब्ज़र्व,correct
ओब्जेक्टिब्,incorrect
ओब्जेक्टीव,correct
ओब्जेक्शन,correct
ओब्बेस्ली,correct
ओब्विऔसली,correct
ओब्वियस,correct
ओब्वियसली,incorrect
ओब्स,correct
ओब्सर्व,correct
ओब्सिली,correct
ओब्सेर्व,correct
ओभर,correct
ओभि,correct
ओभी,correct
ओम,correct
ओमक,correct
ओमकल,correct
ओमकार,correct
ओमकारिश्वर,correct
ओमकारेशवर,correct
ओमकारेश्वर,correct
ओमकालेश्वर,correct
ओमकालेषवर,correct
ओमत,correct
ओमन,correct
ओमनी,correct
ओमपुरी,correct
ओमर,correct
ओमला,correct
ओमलेट,correct
ओमवर्क,correct
ओमान,correct
ओमिंग,incorrect
ओमिक्रोन,correct
ओमिन,correct
ओमी,correct
ओमीन,correct
ओमेगल,correct
ओमेगा,correct
ओमेगो,correct
ओमेटिंग,incorrect
ओमेसे,correct
ओमैं,incorrect
ओमोल,correct
ओम्कारेश्वर,correct
ओम्पल,correct
ओम्म्कारेश्वर,correct
ओय,correct
ओयफ्रेंड,incorrect
ओयमेंट,incorrect
ओयल,correct
ओयली,correct
ओयलो,correct
ओयलोला,correct
ओया,correct
ओयुटी,correct
ओये,correct
ओयो,correct
ओर,correct
"ओर,ओर",correct
ओर-,correct
ओरंग,correct
ओरंगजेब,correct
ओरंगाबाद,correct
ओरंज,correct
ओरअग्रसर,correct
ओरआपको,correct
ओरकेषटा,correct
ओरकोड,correct
ओरगनाइज,correct
ओरगनाईज़,correct
ओरगनिक,correct
ओरगनीस्म,correct
ओरगीनाईजर,correct
ओरगेनाइज,correct
ओरगेनाइजेशन,correct
ओरगेनिक,correct
ओरगैनिक,correct
ओरगैनो,correct
ओरचला,correct
ओरचा,correct
ओरछा,correct
ओरडर,correct
ओरडीकल,correct
ओरत,correct
ओरनजेब,correct
ओरना,correct
ओरनी,correct
ओरफिनीज,correct
ओरभी,correct
ओरयो,correct
ओरल,correct
ओरली,correct
ओरल्स,correct
ओरसों,incorrect
ओरहन,correct
ओरा,correct
ओरापकी,correct
ओरिंग,incorrect
ओरिंज,incorrect
ओरिएंटल,correct
ओरिएंटेड,correct
ओरिएंटेशन,correct
ओरिएडेशन,correct
ओरिगामी,correct
ओरिगेमी,correct
ओरिज,correct
ओरिजन,incorrect
ओरिजनल,correct
ओरिजनली,incorrect
ओरिजनाल्टी,correct
ओरिजिन,correct
ओरिजिनल,incorrect
ओरिजिनलिटी,correct
ओरिजिनलीं,incorrect
ओरिजिनेट,correct
ओरिजिन्टेड,correct
ओरियंटेड,correct
ओरियंटेशन,correct
ओरियन,correct
ओरिया,correct
ओरियो,correct
ओरिशा,correct
ओरिसा,correct
ओरी,correct
ओरीजन,correct
ओरीजनल,correct
ओरीजिनल,correct
ओरे,correct
ओरेंज,incorrect
ओरेंटिड,incorrect
ओरेंश,incorrect
ओरेडी,correct
ओरो,correct
ओरों,incorrect
ओरोइन,correct
ओर्,incorrect
ओर्क,correct
ओर्केस्ट्रा,correct
ओर्गन,correct
ओर्गनाइज,correct
ओर्गनाइज़,correct
ओर्गनाइजिंग,incorrect
ओर्गनाइजेंशन,incorrect
